gene_id	A2780_down	UWB_BRCAdef_down	PEO1_down
THAP12	FALSE	TRUE	FALSE
VRK1	FALSE	TRUE	FALSE
YOD1	FALSE	TRUE	FALSE
CXCL16	FALSE	TRUE	FALSE
NAALADL2	FALSE	TRUE	FALSE
TDP1	FALSE	TRUE	FALSE
SET	FALSE	TRUE	FALSE
ERP27	FALSE	TRUE	FALSE
TASOR	FALSE	TRUE	FALSE
FHL2	FALSE	TRUE	FALSE
SLC4A7	FALSE	TRUE	FALSE
ZNF542P	FALSE	TRUE	FALSE
ADAM10	FALSE	TRUE	FALSE
ZNF300P1	FALSE	TRUE	FALSE
NRARP	FALSE	TRUE	TRUE
SLC9A4	FALSE	TRUE	FALSE
THEMIS2	FALSE	TRUE	FALSE
KPNA2	FALSE	TRUE	FALSE
EIF4B	FALSE	TRUE	FALSE
CSTF2	FALSE	TRUE	FALSE
BISPR	FALSE	TRUE	FALSE
ELK4	FALSE	TRUE	FALSE
USP44	FALSE	TRUE	FALSE
NGDN	FALSE	TRUE	FALSE
FDPS	FALSE	TRUE	FALSE
PHETA2	FALSE	TRUE	FALSE
POF1B	FALSE	TRUE	FALSE
KCTD3	FALSE	TRUE	FALSE
CNOT11	FALSE	TRUE	FALSE
TMOD3	FALSE	TRUE	FALSE
GBP5	FALSE	TRUE	FALSE
ESPL1	FALSE	TRUE	FALSE
MYBPC2	FALSE	TRUE	FALSE
DPAGT1	FALSE	TRUE	FALSE
DNAJB4	FALSE	TRUE	FALSE
NEMF	FALSE	TRUE	FALSE
PCCA	FALSE	TRUE	FALSE
DHRS4-AS1	FALSE	TRUE	FALSE
ATP11B	FALSE	TRUE	FALSE
SLC39A9	FALSE	TRUE	FALSE
LRP2	FALSE	TRUE	FALSE
DKC1	FALSE	TRUE	FALSE
LMO7	FALSE	TRUE	FALSE
ACAT2	FALSE	TRUE	FALSE
TENM3	FALSE	TRUE	FALSE
SP1	FALSE	TRUE	FALSE
BRI3BP	FALSE	TRUE	FALSE
NCOA3	FALSE	TRUE	FALSE
UBE2N	FALSE	TRUE	FALSE
MLH3	FALSE	TRUE	FALSE
CCNYL1	FALSE	TRUE	FALSE
VTCN1	FALSE	TRUE	FALSE
CS	FALSE	TRUE	FALSE
SNX5	FALSE	TRUE	FALSE
FAM199X	FALSE	TRUE	FALSE
HACD4	FALSE	TRUE	FALSE
COPZ1	FALSE	TRUE	FALSE
LY75	FALSE	TRUE	FALSE
NAA25	FALSE	TRUE	FALSE
TTC13	FALSE	TRUE	FALSE
DTX3	FALSE	TRUE	FALSE
GOLGA5	FALSE	TRUE	FALSE
MAN1A2	FALSE	TRUE	FALSE
TMEM123	FALSE	TRUE	FALSE
OSER1	FALSE	TRUE	FALSE
CALU	FALSE	TRUE	FALSE
PPP1R12A	FALSE	TRUE	FALSE
PARL	FALSE	TRUE	FALSE
NUDT4	FALSE	TRUE	FALSE
ESF1	FALSE	TRUE	FALSE
SLC30A7	FALSE	TRUE	FALSE
MAP10	FALSE	TRUE	FALSE
PKIB	FALSE	TRUE	TRUE
PADI2	FALSE	TRUE	FALSE
ALDH9A1	FALSE	TRUE	FALSE
SLC1A1	FALSE	TRUE	FALSE
TMEM33	FALSE	TRUE	FALSE
FNBP1	FALSE	TRUE	FALSE
PPP1R9A	FALSE	TRUE	FALSE
OBI1	FALSE	TRUE	FALSE
PPA1	FALSE	TRUE	FALSE
PPP1CC	FALSE	TRUE	FALSE
DCAF12L1	FALSE	TRUE	FALSE
CREB5	FALSE	TRUE	FALSE
RAD51AP1	FALSE	TRUE	TRUE
CLDN6	FALSE	TRUE	FALSE
STK38L	FALSE	TRUE	FALSE
HDGFL3	FALSE	TRUE	FALSE
FKBP1A	FALSE	TRUE	FALSE
RMND5A	FALSE	TRUE	FALSE
RGCC	FALSE	TRUE	FALSE
PNMA8A	FALSE	TRUE	FALSE
EFL1	FALSE	TRUE	FALSE
PRKCH	FALSE	TRUE	FALSE
TOP1	FALSE	TRUE	FALSE
ABCB7	FALSE	TRUE	FALSE
EML2	FALSE	TRUE	FALSE
CUL4A	FALSE	TRUE	FALSE
ANAPC7	FALSE	TRUE	FALSE
LYN	FALSE	TRUE	FALSE
FAF1	FALSE	TRUE	FALSE
TCP1	FALSE	TRUE	FALSE
GRHL1	FALSE	TRUE	TRUE
TAF1A	FALSE	TRUE	FALSE
BHLHE41	FALSE	TRUE	TRUE
NFIA	FALSE	TRUE	TRUE
MESD	FALSE	TRUE	FALSE
FAM72B	FALSE	TRUE	FALSE
TTLL5	FALSE	TRUE	FALSE
HERC4	FALSE	TRUE	FALSE
APOL6	FALSE	TRUE	FALSE
INTS6L	FALSE	TRUE	FALSE
MUC20	FALSE	TRUE	FALSE
UHRF2	FALSE	TRUE	FALSE
LRP8	FALSE	TRUE	FALSE
TRNM	FALSE	TRUE	FALSE
CISD1	FALSE	TRUE	FALSE
DSG2	FALSE	TRUE	FALSE
GTF2H3	FALSE	TRUE	FALSE
MAPK8	FALSE	TRUE	FALSE
GNG12	FALSE	TRUE	FALSE
GINS1	FALSE	TRUE	FALSE
DTX3L	FALSE	TRUE	FALSE
NDUFA12	FALSE	TRUE	FALSE
DNAJC21	FALSE	TRUE	FALSE
MCCC1	FALSE	TRUE	FALSE
SIKE1	FALSE	TRUE	FALSE
CCDC6	FALSE	TRUE	FALSE
DDX18	FALSE	TRUE	FALSE
IFT57	FALSE	TRUE	FALSE
UNC119B	FALSE	TRUE	FALSE
SMARCD1	FALSE	TRUE	FALSE
UTP25	FALSE	TRUE	FALSE
METTL3	FALSE	TRUE	FALSE
CPA4	FALSE	TRUE	TRUE
KNTC1	FALSE	TRUE	FALSE
B3GNT5	FALSE	TRUE	TRUE
ORC1	FALSE	TRUE	FALSE
RBMXL1	FALSE	TRUE	FALSE
IAH1	FALSE	TRUE	FALSE
SPIRE1	FALSE	TRUE	FALSE
UBASH3B	FALSE	TRUE	TRUE
SMC6	FALSE	TRUE	FALSE
CAMKMT	FALSE	TRUE	TRUE
THOC2	FALSE	TRUE	FALSE
PSIP1	FALSE	TRUE	FALSE
SNTB2	FALSE	TRUE	FALSE
TBK1	FALSE	TRUE	FALSE
PDZK1IP1	FALSE	TRUE	FALSE
TRIM14	FALSE	TRUE	FALSE
TMEM216	FALSE	TRUE	FALSE
KCNH7	FALSE	TRUE	FALSE
TOR1AIP1	FALSE	TRUE	FALSE
RBBP5	FALSE	TRUE	FALSE
COX7B	FALSE	TRUE	FALSE
SAV1	FALSE	TRUE	TRUE
ISCU	FALSE	TRUE	FALSE
EEA1	FALSE	TRUE	FALSE
WLS	FALSE	TRUE	FALSE
GLCE	FALSE	TRUE	FALSE
A1CF	FALSE	TRUE	FALSE
C1orf112	FALSE	TRUE	FALSE
HMGN3	FALSE	TRUE	FALSE
TUBGCP3	FALSE	TRUE	FALSE
DIP2B	FALSE	TRUE	FALSE
TRIM61	FALSE	TRUE	FALSE
ANGEL1	FALSE	TRUE	FALSE
ZIK1	FALSE	TRUE	FALSE
TTC9	FALSE	TRUE	FALSE
LINC02167	FALSE	TRUE	FALSE
ERG28	FALSE	TRUE	FALSE
TMPO	FALSE	TRUE	FALSE
GMPR2	FALSE	TRUE	FALSE
UBAC2	FALSE	TRUE	FALSE
PKN2	FALSE	TRUE	FALSE
CSTA	FALSE	TRUE	FALSE
POGLUT3	FALSE	TRUE	FALSE
MGAT2	FALSE	TRUE	FALSE
BEX4	FALSE	TRUE	FALSE
LACTB2	FALSE	TRUE	FALSE
MT1A	FALSE	TRUE	FALSE
PLEKHA6	FALSE	TRUE	FALSE
TMEM164	FALSE	TRUE	FALSE
MAGI2-AS3	FALSE	TRUE	FALSE
PDE2A	FALSE	TRUE	FALSE
NRG1	FALSE	TRUE	TRUE
SINHCAF	FALSE	TRUE	FALSE
MIR99AHG	FALSE	TRUE	FALSE
PHTF2	FALSE	TRUE	FALSE
SNRPF	FALSE	TRUE	FALSE
MARCHF1	FALSE	TRUE	FALSE
PITHD1	FALSE	TRUE	FALSE
BSCL2	FALSE	TRUE	TRUE
SQLE	FALSE	TRUE	FALSE
RBBP9	FALSE	TRUE	FALSE
BNC1	FALSE	TRUE	FALSE
EED	FALSE	TRUE	FALSE
RNF43	FALSE	TRUE	FALSE
YY1	FALSE	TRUE	FALSE
CERT1	FALSE	TRUE	FALSE
MORF4L1	FALSE	TRUE	FALSE
DNAH14	FALSE	TRUE	FALSE
LINC00884	FALSE	TRUE	FALSE
VPS35L	FALSE	TRUE	FALSE
TRIM16L	FALSE	TRUE	FALSE
BNC2	FALSE	TRUE	FALSE
NEU3	FALSE	TRUE	FALSE
APBB1IP	FALSE	TRUE	FALSE
SNORD76	FALSE	TRUE	FALSE
STAT2	FALSE	TRUE	FALSE
TMX4	FALSE	TRUE	FALSE
NYAP2	FALSE	TRUE	FALSE
CDC7	FALSE	TRUE	FALSE
TNFSF15	FALSE	TRUE	FALSE
FAM90A1	FALSE	TRUE	FALSE
LY6K	FALSE	TRUE	FALSE
DCAF11	FALSE	TRUE	FALSE
EIF2B3	FALSE	TRUE	FALSE
METTL17	FALSE	TRUE	FALSE
DEGS1	FALSE	TRUE	FALSE
LBR	FALSE	TRUE	FALSE
VPS26A	FALSE	TRUE	FALSE
EAPP	FALSE	TRUE	FALSE
CHMP1B2P	FALSE	TRUE	FALSE
RDH11	FALSE	TRUE	FALSE
STOM	FALSE	TRUE	FALSE
B2M	FALSE	TRUE	FALSE
CHAMP1	FALSE	TRUE	FALSE
FBXO45	FALSE	TRUE	FALSE
MYOM3	FALSE	TRUE	FALSE
CDC16	FALSE	TRUE	FALSE
IFIT3	FALSE	TRUE	FALSE
KCTD12	FALSE	TRUE	FALSE
THRB	FALSE	TRUE	FALSE
ZNF740	FALSE	TRUE	FALSE
ACVR1B	FALSE	TRUE	FALSE
TMEM237	FALSE	TRUE	FALSE
SYBU	FALSE	TRUE	FALSE
TMED8	FALSE	TRUE	FALSE
PLEKHH2	FALSE	TRUE	FALSE
DHRS3	FALSE	TRUE	TRUE
SLC36A4	FALSE	TRUE	FALSE
EPG5	FALSE	TRUE	FALSE
ETNK1	FALSE	TRUE	FALSE
EXTL2	FALSE	TRUE	FALSE
ZNF662	FALSE	TRUE	FALSE
CGAS	FALSE	TRUE	FALSE
ATP11C	FALSE	TRUE	FALSE
PATL1	FALSE	TRUE	FALSE
GTF2B	FALSE	TRUE	FALSE
DEPDC1	FALSE	TRUE	FALSE
EPRS1	FALSE	TRUE	FALSE
SLC5A3	FALSE	TRUE	FALSE
SSPN	FALSE	TRUE	FALSE
PPME1	FALSE	TRUE	FALSE
CORO6	FALSE	TRUE	FALSE
ARGLU1	FALSE	TRUE	FALSE
STAT6	FALSE	TRUE	FALSE
INHBA	FALSE	TRUE	FALSE
PPM1H	FALSE	TRUE	FALSE
MBNL3	FALSE	TRUE	FALSE
CEP57	FALSE	TRUE	FALSE
PCNX1	FALSE	TRUE	FALSE
ARMCX3	FALSE	TRUE	FALSE
TRHDE	FALSE	TRUE	TRUE
CSNK2A1	FALSE	TRUE	FALSE
ITFG1	FALSE	TRUE	TRUE
ZDHHC21	FALSE	TRUE	FALSE
TAP2	FALSE	TRUE	FALSE
RPF1	FALSE	TRUE	FALSE
ACSL3	FALSE	TRUE	TRUE
LINC00654	FALSE	TRUE	FALSE
CACNA1A	FALSE	TRUE	FALSE
GNPTAB	FALSE	TRUE	FALSE
GPX7	FALSE	TRUE	TRUE
TGFBR3	FALSE	TRUE	FALSE
DGKG	FALSE	TRUE	FALSE
ANP32B	FALSE	TRUE	FALSE
B4GALT1	FALSE	TRUE	FALSE
PRDM4	FALSE	TRUE	FALSE
FLVCR1	FALSE	TRUE	FALSE
ELK3	FALSE	TRUE	FALSE
ARMCX5	FALSE	TRUE	FALSE
DNA2	FALSE	TRUE	FALSE
NAA16	FALSE	TRUE	FALSE
TTC9C	FALSE	TRUE	FALSE
RAB20	FALSE	TRUE	TRUE
GIPC2	FALSE	TRUE	FALSE
HACD2	FALSE	TRUE	FALSE
TFB1M	FALSE	TRUE	FALSE
LOC100288798	FALSE	TRUE	FALSE
PJA1	FALSE	TRUE	FALSE
TINF2	FALSE	TRUE	FALSE
MTMR2	FALSE	TRUE	FALSE
PHLDA1	FALSE	TRUE	FALSE
ST6GALNAC3	FALSE	TRUE	FALSE
SGPP2	FALSE	TRUE	FALSE
DMRT1	FALSE	TRUE	FALSE
BTG1	FALSE	TRUE	FALSE
OSMR	FALSE	TRUE	FALSE
EGF	FALSE	TRUE	FALSE
POLR3B	FALSE	TRUE	FALSE
FRK	FALSE	TRUE	FALSE
CPED1	FALSE	TRUE	FALSE
COBLL1	FALSE	TRUE	FALSE
MR1	FALSE	TRUE	FALSE
RNF168	FALSE	TRUE	FALSE
TASOR2	FALSE	TRUE	FALSE
RAD9A	FALSE	TRUE	FALSE
SDCCAG8	FALSE	TRUE	FALSE
C1orf116	FALSE	TRUE	FALSE
DDIAS	FALSE	TRUE	FALSE
IER5	FALSE	TRUE	FALSE
LOC100287497	FALSE	TRUE	FALSE
KBTBD12	FALSE	TRUE	FALSE
STK4	FALSE	TRUE	FALSE
MAP3K21	FALSE	TRUE	FALSE
USP15	FALSE	TRUE	FALSE
PHLPP1	FALSE	TRUE	FALSE
TNFSF18	FALSE	TRUE	FALSE
SLCO3A1	FALSE	TRUE	TRUE
DPP4	FALSE	TRUE	FALSE
KIAA0040	FALSE	TRUE	FALSE
RAB42	FALSE	TRUE	FALSE
PLAUR	FALSE	TRUE	FALSE
LAYN	FALSE	TRUE	FALSE
NOVA1	FALSE	TRUE	FALSE
RAP2A	FALSE	TRUE	FALSE
DTD2	FALSE	TRUE	FALSE
CYP7B1	FALSE	TRUE	FALSE
ALKBH2	FALSE	TRUE	FALSE
IL1RN	FALSE	TRUE	FALSE
TM2D3	FALSE	TRUE	FALSE
MRPL48	FALSE	TRUE	FALSE
MXD1	FALSE	TRUE	FALSE
CCDC113	FALSE	TRUE	FALSE
MGAT4A	FALSE	TRUE	FALSE
KRT8	FALSE	TRUE	FALSE
RFC5	FALSE	TRUE	FALSE
MIR5047	FALSE	TRUE	FALSE
CILP	FALSE	TRUE	FALSE
BRWD3	FALSE	TRUE	FALSE
POLD3	FALSE	TRUE	FALSE
SNRPA1	FALSE	TRUE	FALSE
TEX30	FALSE	TRUE	FALSE
EXO1	FALSE	TRUE	FALSE
PLEKHA5	FALSE	TRUE	FALSE
VDR	FALSE	TRUE	FALSE
NGLY1	FALSE	TRUE	FALSE
SLC35F5	FALSE	TRUE	FALSE
RNF169	FALSE	TRUE	FALSE
PARP12	FALSE	TRUE	FALSE
PSTPIP2	FALSE	TRUE	TRUE
RNF24	FALSE	TRUE	FALSE
RCL1	FALSE	TRUE	FALSE
NET1	FALSE	TRUE	FALSE
ZNF22	FALSE	TRUE	FALSE
GALNT1	FALSE	TRUE	FALSE
APOLD1	FALSE	TRUE	FALSE
PCSK5	FALSE	TRUE	TRUE
IL1R2	FALSE	TRUE	FALSE
ERCC6L	FALSE	TRUE	FALSE
TBC1D8B	FALSE	TRUE	FALSE
FAM72A	FALSE	TRUE	FALSE
TAP1	FALSE	TRUE	FALSE
PBX1	FALSE	TRUE	TRUE
OLFML2A	FALSE	TRUE	FALSE
LYST	FALSE	TRUE	FALSE
FRRS1	FALSE	TRUE	FALSE
GLA	FALSE	TRUE	FALSE
SVIL-AS1	FALSE	TRUE	FALSE
ITPR2	FALSE	TRUE	FALSE
MPZL3	FALSE	TRUE	FALSE
ZNF644	FALSE	TRUE	FALSE
C12orf29	FALSE	TRUE	FALSE
TCIM	FALSE	TRUE	FALSE
ZNF518A	FALSE	TRUE	FALSE
LRRC34	FALSE	TRUE	FALSE
FAM83A	FALSE	TRUE	FALSE
TMEM41A	FALSE	TRUE	FALSE
PLEKHF2	FALSE	TRUE	FALSE
CASK	FALSE	TRUE	FALSE
NEDD4	FALSE	TRUE	FALSE
RBM6	FALSE	TRUE	FALSE
NCOA7	FALSE	TRUE	FALSE
AHCYL2	FALSE	TRUE	FALSE
TMF1	FALSE	TRUE	FALSE
SASS6	FALSE	TRUE	FALSE
IGBP1	FALSE	TRUE	FALSE
MAP3K9	FALSE	TRUE	FALSE
CHST6	FALSE	TRUE	FALSE
CDC25A	FALSE	TRUE	FALSE
MAP3K20	FALSE	TRUE	FALSE
GSAP	FALSE	TRUE	FALSE
SAMD8	FALSE	TRUE	FALSE
B3GNT3	FALSE	TRUE	FALSE
MAP1LC3C	FALSE	TRUE	FALSE
GCNT1	FALSE	TRUE	FALSE
IKZF2	FALSE	TRUE	FALSE
MPDZ	FALSE	TRUE	FALSE
CYP2J2	FALSE	TRUE	FALSE
MX2	FALSE	TRUE	FALSE
NSUN7	FALSE	TRUE	FALSE
THEM5	FALSE	TRUE	FALSE
PIP4P1	FALSE	TRUE	FALSE
TPK1	FALSE	TRUE	FALSE
RUSC1-AS1	FALSE	TRUE	FALSE
LRIG3	FALSE	TRUE	FALSE
TMTC4	FALSE	TRUE	FALSE
CENPI	FALSE	TRUE	FALSE
NXT2	FALSE	TRUE	FALSE
ATAT1	FALSE	TRUE	FALSE
BEX1	FALSE	TRUE	FALSE
ZNF334	FALSE	TRUE	FALSE
ARHGAP24	FALSE	TRUE	FALSE
RANBP6	FALSE	TRUE	FALSE
CEP83	FALSE	TRUE	FALSE
PITPNB	FALSE	TRUE	FALSE
ZNF337	FALSE	TRUE	FALSE
LIPH	FALSE	TRUE	FALSE
ABHD13	FALSE	TRUE	FALSE
SYCP2L	FALSE	TRUE	FALSE
ZNF326	FALSE	TRUE	FALSE
PRSS23	FALSE	TRUE	FALSE
LOC107985544	FALSE	TRUE	FALSE
LDHC	FALSE	TRUE	FALSE
CFB	FALSE	TRUE	FALSE
SEMA3F	FALSE	TRUE	TRUE
GPR87	FALSE	TRUE	TRUE
TMEM154	FALSE	TRUE	FALSE
GLIS3	FALSE	TRUE	FALSE
RHNO1	FALSE	TRUE	FALSE
MYO3A	FALSE	TRUE	FALSE
ACBD6	FALSE	TRUE	FALSE
CTBS	FALSE	TRUE	FALSE
LAD1	FALSE	TRUE	FALSE
PCDHB8	FALSE	TRUE	TRUE
MBIP	FALSE	TRUE	FALSE
MSANTD2	FALSE	TRUE	FALSE
MED21	FALSE	TRUE	FALSE
TMEM38B	FALSE	TRUE	FALSE
L2HGDH	FALSE	TRUE	FALSE
KLHDC2	FALSE	TRUE	FALSE
SPTSSA	FALSE	TRUE	FALSE
AP4S1	FALSE	TRUE	FALSE
CDA	FALSE	TRUE	FALSE
ZNF883	FALSE	TRUE	FALSE
TMTC3	FALSE	TRUE	FALSE
RAD1	FALSE	TRUE	FALSE
HENMT1	FALSE	TRUE	FALSE
COL4A3	FALSE	TRUE	FALSE
CDC25B	FALSE	TRUE	FALSE
SESTD1	FALSE	TRUE	FALSE
SAMD9L	FALSE	TRUE	FALSE
MAP3K7CL	FALSE	TRUE	FALSE
TRMT13	FALSE	TRUE	FALSE
FAM126A	FALSE	TRUE	FALSE
SOS2	FALSE	TRUE	FALSE
ZNF567	FALSE	TRUE	FALSE
LOC100130987	FALSE	TRUE	FALSE
PDXDC2P-NPIPB14P	FALSE	TRUE	FALSE
LINC01116	FALSE	TRUE	FALSE
PEX1	FALSE	TRUE	FALSE
AFF1	FALSE	TRUE	FALSE
SLC15A4	FALSE	TRUE	FALSE
PDZD2	FALSE	TRUE	FALSE
PGAP4	FALSE	TRUE	FALSE
GSKIP	FALSE	TRUE	FALSE
ALPK3	FALSE	TRUE	FALSE
ADA	FALSE	TRUE	FALSE
DAPK1	FALSE	TRUE	FALSE
MAP3K5	FALSE	TRUE	TRUE
ZNF132	FALSE	TRUE	FALSE
KCNT2	FALSE	TRUE	FALSE
ZIC5	FALSE	TRUE	FALSE
GPCPD1	FALSE	TRUE	FALSE
PTGR2	FALSE	TRUE	FALSE
METTL7B	FALSE	TRUE	FALSE
AEBP1	FALSE	TRUE	FALSE
SLC10A7	FALSE	TRUE	FALSE
HSD17B12	FALSE	TRUE	FALSE
TRMT6	FALSE	TRUE	FALSE
NANP	FALSE	TRUE	FALSE
LRRFIP2	FALSE	TRUE	FALSE
IRAK3	FALSE	TRUE	FALSE
LINC01886	FALSE	TRUE	FALSE
ENTPD5	FALSE	TRUE	FALSE
ZNF550	FALSE	TRUE	FALSE
TMTC1	FALSE	TRUE	FALSE
SLC37A4	FALSE	TRUE	TRUE
AAAS	FALSE	TRUE	FALSE
ARHGEF3	FALSE	TRUE	FALSE
ALG10B	FALSE	TRUE	FALSE
ADAMTS1	FALSE	TRUE	FALSE
EPAS1	FALSE	TRUE	TRUE
LDAH	FALSE	TRUE	FALSE
SUSD1	FALSE	TRUE	FALSE
TRPS1	FALSE	TRUE	FALSE
OPN3	FALSE	TRUE	FALSE
CD83	FALSE	TRUE	FALSE
LOC101929705	FALSE	TRUE	FALSE
LINC01235	FALSE	TRUE	FALSE
CFAP47	FALSE	TRUE	FALSE
NOTCH2NLA	FALSE	TRUE	FALSE
ZDHHC13	FALSE	TRUE	FALSE
VPS45	FALSE	TRUE	FALSE
DHRS4L2	FALSE	TRUE	FALSE
CCDC91	FALSE	TRUE	FALSE
MTARC2	FALSE	TRUE	FALSE
FBXO5	FALSE	TRUE	FALSE
PPARG	FALSE	TRUE	FALSE
ANKRD10	FALSE	TRUE	FALSE
JRKL	FALSE	TRUE	FALSE
SLC18B1	FALSE	TRUE	TRUE
CCSAP	FALSE	TRUE	FALSE
FBXO4	FALSE	TRUE	FALSE
PDLIM1	FALSE	TRUE	FALSE
RPS6KA3	FALSE	TRUE	TRUE
EFNA5	FALSE	TRUE	TRUE
UBE2D1	FALSE	TRUE	FALSE
EHD3	FALSE	TRUE	FALSE
SIRPB1	FALSE	TRUE	FALSE
HCG11	FALSE	TRUE	FALSE
MAJIN	FALSE	TRUE	FALSE
TTC8	FALSE	TRUE	FALSE
SAMD9	FALSE	TRUE	FALSE
SLC35G2	FALSE	TRUE	FALSE
IGFL2-AS1	FALSE	TRUE	FALSE
IGSF3	FALSE	TRUE	TRUE
LRRC37A6P	FALSE	TRUE	FALSE
SLC1A5	FALSE	TRUE	FALSE
ANKRD22	FALSE	TRUE	FALSE
ICA1	FALSE	TRUE	FALSE
TMEM117	FALSE	TRUE	FALSE
ZC3H12C	FALSE	TRUE	FALSE
PLXDC2	FALSE	TRUE	TRUE
LRRCC1	FALSE	TRUE	FALSE
CDKL1	FALSE	TRUE	FALSE
GPR156	FALSE	TRUE	FALSE
EXOC6	FALSE	TRUE	FALSE
OVGP1	FALSE	TRUE	FALSE
KIAA1958	FALSE	TRUE	FALSE
ZNF660	FALSE	TRUE	FALSE
ZNF680	FALSE	TRUE	FALSE
LOC105373159	FALSE	TRUE	FALSE
TMEM156	FALSE	TRUE	FALSE
RUFY2	FALSE	TRUE	FALSE
ENTPD3	FALSE	TRUE	FALSE
ACKR2	FALSE	TRUE	FALSE
CWF19L2	FALSE	TRUE	FALSE
CARD6	FALSE	TRUE	FALSE
VCPKMT	FALSE	TRUE	FALSE
UPF3A	FALSE	TRUE	FALSE
ARMC10	FALSE	TRUE	FALSE
FRMD4B	FALSE	TRUE	FALSE
GPR176	FALSE	TRUE	FALSE
BLACAT1	FALSE	TRUE	FALSE
ARL4D	FALSE	TRUE	TRUE
SLC7A7	FALSE	TRUE	FALSE
FGF7P3	FALSE	TRUE	FALSE
ABHD17C	FALSE	TRUE	TRUE
ACTR3C	FALSE	TRUE	FALSE
ZP3	FALSE	TRUE	TRUE
DNAJC3-DT	FALSE	TRUE	FALSE
TP63	FALSE	TRUE	FALSE
SLCO4C1	FALSE	TRUE	FALSE
FUZ	FALSE	TRUE	FALSE
LOC100126784	FALSE	TRUE	FALSE
ACSL5	FALSE	TRUE	FALSE
ALDH1A3	FALSE	TRUE	FALSE
HSD17B7	FALSE	TRUE	FALSE
SEMA4A	FALSE	TRUE	FALSE
NBAT1	FALSE	TRUE	FALSE
TRIL	FALSE	TRUE	FALSE
CPS1	FALSE	TRUE	FALSE
SP110	FALSE	TRUE	FALSE
CHMP2B	FALSE	TRUE	FALSE
PRMT6	FALSE	TRUE	FALSE
RXYLT1	FALSE	TRUE	FALSE
KCNS1	FALSE	TRUE	FALSE
C1orf74	FALSE	TRUE	FALSE
LPCAT3	FALSE	TRUE	TRUE
NAPB	FALSE	TRUE	FALSE
ASNSP1	FALSE	TRUE	FALSE
CYSTM1	FALSE	TRUE	FALSE
BEX5	FALSE	TRUE	FALSE
ANKRD65	FALSE	TRUE	FALSE
TNS2	FALSE	TRUE	FALSE
PDE7A	FALSE	TRUE	FALSE
TLCD4	FALSE	TRUE	FALSE
AP4B1	FALSE	TRUE	FALSE
CEPT1	FALSE	TRUE	FALSE
POLE2	FALSE	TRUE	FALSE
NCALD	FALSE	TRUE	TRUE
C6orf141	FALSE	TRUE	FALSE
PSMB8	FALSE	TRUE	FALSE
VSTM5	FALSE	TRUE	FALSE
LOC101929331	FALSE	TRUE	FALSE
EPHA4	FALSE	TRUE	TRUE
SV2A	FALSE	TRUE	FALSE
ALPK2	FALSE	TRUE	FALSE
LCN10	FALSE	TRUE	FALSE
NUAK2	FALSE	TRUE	FALSE
LINC01605	FALSE	TRUE	FALSE
CR2	FALSE	TRUE	FALSE
LOX	FALSE	TRUE	FALSE
PSMC1	FALSE	TRUE	FALSE
KIAA2026	FALSE	TRUE	FALSE
RERG	FALSE	TRUE	TRUE
LONRF1	FALSE	TRUE	FALSE
RALGAPA1P1	FALSE	TRUE	FALSE
SLC44A4	FALSE	TRUE	FALSE
CCBE1	FALSE	TRUE	FALSE
LINC01578	FALSE	TRUE	FALSE
DDX43	FALSE	TRUE	FALSE
SNHG12	FALSE	TRUE	FALSE
SNORD5	FALSE	TRUE	FALSE
CHI3L1	FALSE	TRUE	FALSE
NAPEPLD	FALSE	TRUE	FALSE
PLAAT1	FALSE	TRUE	FALSE
SRPX2	FALSE	TRUE	FALSE
MORC4	FALSE	TRUE	FALSE
SCML1	FALSE	TRUE	FALSE
MARK1	FALSE	TRUE	FALSE
FGF13	FALSE	TRUE	FALSE
SNORD44	FALSE	TRUE	FALSE
ABCC4	FALSE	TRUE	FALSE
CEMIP	FALSE	TRUE	FALSE
ZNF100	FALSE	TRUE	FALSE
TAFA2	FALSE	TRUE	FALSE
SIGLEC15	FALSE	TRUE	FALSE
SVEP1	FALSE	TRUE	FALSE
GALNT13	FALSE	TRUE	FALSE
LINC00664	FALSE	TRUE	FALSE
ABHD3	FALSE	TRUE	FALSE
PAPSS2	FALSE	TRUE	FALSE
CASP1	FALSE	TRUE	FALSE
PPARGC1A	FALSE	TRUE	FALSE
BICD1	FALSE	TRUE	FALSE
IGFBP6	FALSE	TRUE	FALSE
THSD7B	FALSE	TRUE	FALSE
ALG6	FALSE	TRUE	FALSE
CNTLN	FALSE	TRUE	FALSE
ISCA2	FALSE	TRUE	FALSE
SELL	FALSE	TRUE	FALSE
OASL	FALSE	TRUE	FALSE
SLC4A8	FALSE	TRUE	FALSE
MAD2L1BP	FALSE	TRUE	FALSE
CYBB	FALSE	TRUE	FALSE
APOB	FALSE	TRUE	FALSE
FUT10	FALSE	TRUE	FALSE
PCDHB16	FALSE	TRUE	TRUE
C16orf87	FALSE	TRUE	FALSE
LIG4	FALSE	TRUE	FALSE
NRXN3	FALSE	TRUE	FALSE
OLFML3	FALSE	TRUE	FALSE
TASP1	FALSE	TRUE	FALSE
PPP1R36	FALSE	TRUE	FALSE
SNHG20	FALSE	TRUE	FALSE
SLC38A6	FALSE	TRUE	FALSE
HSH2D	FALSE	TRUE	FALSE
CCDC169	FALSE	TRUE	FALSE
MTCP1	FALSE	TRUE	FALSE
PXYLP1	FALSE	TRUE	FALSE
TLE4	FALSE	TRUE	FALSE
